,Price,Brand Name,Year,Kms Driven,Fuel Type,Model Variant
1710,210000,Ford,2008,163000,Petrol,Ford Fiesta 1.6 Duratec S Special Edition
1711,195000,Maruti Suzuki,2012,82125,Diesel,Maruti Suzuki Ritz Ldi BS IV
1712,110000,Hyundai,2008,76857,Petrol,Hyundai Santro Xing GLS
1713,420000,Toyota,2009,285672,Diesel,Toyota Innova 2.5 GX 8 STR BS III
1714,300000,Maruti Suzuki,2012,22200,Petrol,Maruti Suzuki Alto K10 VXi
1715,450000,Toyota,2010,475000,Diesel,Toyota Innova 2.5 V 8 STR
1716,15,Mahindra Jeep,2017,25500,Diesel,Mahindra Jeep Jeep Compass Longitude O 2.0 Diesel
1717,90000,Tata,2012,130000,Diesel,Tata Indica V2 LS
1718,435000,Hyundai,2019,30000,Petrol,Hyundai Xcent S 1.2
1719,190000,Hyundai,2009,127000,Petrol,Hyundai Verna 1.6 Xi ABS
1720,10,Honda,2019,24500,Petrol,Honda City VX Petrol
1721,50000,Maruti Suzuki,2004,45000,Petrol,Maruti Suzuki Zen LX
1722,50000,Maruti Suzuki,2004,45000,Petrol,Maruti Suzuki Zen LX
1723,700000,Maruti Suzuki,2016,49500,Diesel,Maruti Suzuki Ertiga VDI SHVS
1724,380000,Maruti Suzuki,2012,71000,Diesel,Maruti Suzuki Dzire VDI AMT
1725,225000,Maruti Suzuki,2009,100600,Petrol,Maruti Suzuki SX4 ZXI MT
1726,185000,Chevrolet,2012,73000,Diesel,Chevrolet Beat PS Diesel
1727,340000,Maruti Suzuki,2010,180000,Diesel,Maruti Suzuki Swift LDi
1728,650000,Volkswagen,2017,12586,Petrol,Volkswagen Polo Comfortline 1.2L P
1729,449999,Maruti Suzuki,2018,32500,Petrol,Maruti Suzuki Wagon R VXI BS IV
1730,280000,Maruti Suzuki,2010,110000,Petrol,Maruti Suzuki Swift Dzire VXi
1731,46000,Maruti Suzuki,2010,95000,Petrol,Maruti Suzuki 800 
1732,590000,Tata,2020,7000,Petrol,Tata Tiago Revotron XZ
1733,30000,Ashok Leyland,2020,20000,Petrol,Ashok Leyland Stile 
1734,30000,MG Motors,2020,62888,Petrol,MG Motors Hector 
1735,165000,Maruti Suzuki,2006,90000,Petrol,Maruti Suzuki Wagon R Duo Lxi
1736,240000,Maruti Suzuki,2005,132000,Petrol,Maruti Suzuki Swift VXI BSIII
1737,240000,Maruti Suzuki,2005,132000,Petrol,Maruti Suzuki Swift VXI BSIII
1738,225000,Maruti Suzuki,2011,50000,Petrol,Maruti Suzuki Alto K10 
1739,975000,Maruti Suzuki,2017,8000,CNG,Maruti Suzuki Ertiga VXI CNG Limited Edition
1740,1500000,Kia,2021,12000,Petrol,Kia Seltos HTX 1.5
1741,1500000,Kia,2021,12000,Petrol,Kia Seltos HTX 1.5
1742,460000,Ford,2014,85000,Diesel,Ford EcoSport Titanium 1.5 TDCi
1743,85000,Hyundai,2005,105000,Petrol,Hyundai Accent GLE
1744,800000,Toyota,2015,100000,Diesel,Toyota Innova 2.5 G BS IV 7 STR
1745,300000,Maruti Suzuki,2012,120000,Diesel,Maruti Suzuki Swift Dzire Tour LDi
1746,145000,Tata,2012,110000,Diesel,Tata Indica Vista 
1747,99999,Hyundai,2005,95000,Petrol,Hyundai Getz GLS
1748,110000,Maruti Suzuki,2008,120000,Petrol,Maruti Suzuki SX4 VXi
1749,150000,Maruti Suzuki,2008,155000,Diesel,Maruti Suzuki Swift VDi ABS
1750,300000,Maruti Suzuki,2012,56000,Diesel,Maruti Suzuki Swift VDi
1751,300000,Maruti Suzuki,2012,56000,Diesel,Maruti Suzuki Swift VDi
1752,300000,Maruti Suzuki,2012,56000,Diesel,Maruti Suzuki Swift VDi
1753,230000,Hyundai,2009,70000,Petrol,Hyundai I10 Magna 1.2
1754,65000,Maruti Suzuki,1995,40000,Petrol,Maruti Suzuki Omni 5 Seater
1755,350000,Hyundai,2013,90000,Diesel,Hyundai I20 Magna 1.4 CRDI
1756,220000,Toyota,2012,40000,Petrol,Toyota Etios Liva V
1757,220000,Honda,2009,160000,Petrol,Honda City 1.5 S MT
1758,760000,Honda,2018,38000,Petrol,Honda Jazz Select
1759,580000,Mahindra,2013,80000,Diesel,Mahindra XUV 500 W8 2013
1760,349000,Renault,2014,140000,Diesel,Renault Duster Adventure Edition
1761,120000,Maruti Suzuki,2013,54000,Petrol,Maruti Suzuki Alto K10 VXi AMT
1762,185000,Hyundai,2011,70000,Petrol,Hyundai I10 Magna 1.2
1763,400000,Honda,2010,77645,Petrol,Honda City 1.5 V MT
1764,1000000,Toyota,2022,5686,Diesel,Toyota Etios 
1765,1000000,Toyota,2022,5686,Diesel,Toyota Etios 
1766,275000,Skoda,2012,92000,Diesel,Fabia Active 1.4 PD TDI
1767,398000,Tata,2014,48500,Petrol,Tata Zest XE Petrol
1768,210000,Honda,2007,90000,Petrol,Honda CIty ZX GXi
1769,96000,Hyundai,2005,95000,Petrol,Hyundai Getz GLS
1770,220000,Hyundai,2012,101000,Petrol,Hyundai Eon D Lite Plus
1771,220000,Hyundai,2012,101000,Petrol,Hyundai Eon D Lite Plus
1772,320000,Maruti Suzuki,2010,79900,Diesel,Maruti Suzuki Swift Vdi BSIII
1773,160000,Maruti Suzuki,2009,36000,Petrol,Maruti Suzuki SX4 Vxi BSIV
1774,145000,Tata,2012,96000,Diesel,Tata Indigo ECS LX CR4 BS IV
1775,600000,Maruti Suzuki,2014,180000,Diesel,Maruti Suzuki Swift Dzire VDi
1776,845000,Maruti Suzuki,2020,60000,Diesel,Maruti Suzuki S Cross Delta 1.6
1777,500000,Maruti Suzuki,2017,23700,Petrol,Maruti Suzuki Baleno Delta 1.2
1778,325000,Volkswagen,2010,74000,Petrol,Volkswagen Polo IPL II 1.2 Petrol Highline
1779,210000,Chevrolet,2014,74000,Petrol,Chevrolet Sail 1.2 LS ABS
1780,210000,Chevrolet,2014,74000,Petrol,Chevrolet Sail 1.2 LS ABS
1781,120000,Maruti Suzuki,2007,78500,CNG,Maruti Suzuki Zen Estilo LXI Green CNG
1782,1300000,Hyundai,2022,10038,Diesel,Hyundai Creta 1.4 E PLUS CRDI
1783,670000,Toyota,2012,375000,Diesel,Toyota Innova 2.5 G 7 STR BS IV
1784,850000,Maruti Suzuki,2020,63000,Petrol,Maruti Suzuki Swift Dzire Tour LXi
1785,35000,Maruti Suzuki,2004,40000,Petrol,Maruti Suzuki Esteem LX BS III
1786,750000,Mahindra,2015,52000,Diesel,Mahindra XUV 500 W4
1787,299999,Volkswagen,2012,70000,Diesel,Volkswagen Vento Trendline Diesel
1788,220000,Maruti Suzuki,2013,64000,Petrol,Maruti Suzuki Alto 800 Lxi
1789,745000,Honda,2014,19500,Petrol,Honda City VX Petrol
1790,170000,Tata,2017,160000,Diesel,Tata Indigo ECS LX TDI BS III
1791,155000,Maruti Suzuki,2010,60000,Petrol,Maruti Suzuki OMNI E 
1792,789000,Mercedes Benz,2010,65000,Diesel,Mercedes Benz C Class 
1793,225000,Hyundai,2014,30149,Petrol,Hyundai Eon D Lite
1794,230000,Hyundai,2009,106000,Diesel,Hyundai Verna 1.6 CRDI
1795,230000,Hyundai,2009,106000,Diesel,Hyundai Verna 1.6 CRDI
1796,350000,Renault,2014,116000,Diesel,Renault Duster 85 PS RxE Diesel
1797,710000,Renault,2020,26000,Petrol,Renault Triber RXZ
1798,300000,Chevrolet,2014,19500,Petrol,Chevrolet Sail 1.2 LS ABS
1799,850000,Maruti Suzuki,2017,19979,Petrol,Maruti Suzuki Ciaz 
1800,575000,Honda,2015,50000,Petrol,Honda Jazz SV MT
1801,265000,Maruti Suzuki,2010,71000,Petrol,Maruti Suzuki Swift VXI BSIII With ABS
1802,290000,Renault,2016,41000,Petrol,Renault Kwid RXT
1803,325000,Maruti Suzuki,2012,78660,Petrol,Maruti Suzuki Wagon R LXI BS IV
1804,4700000,Mercedes Benz,2018,61800,Diesel,Mercedes Benz GLE Class 350 D 4MATIC
1805,265000,Honda,2013,70000,Diesel,Honda Amaze 1.5 SMT I DTEC
1806,425000,Maruti Suzuki,2018,23500,Petrol,Maruti Suzuki Eeco 5 STR WITH AC HTR
1807,550000,Hyundai,2015,49000,Diesel,Hyundai Xcent S 1.1 CRDi O
1808,400000,Ford,2014,32000,Diesel,Ford EcoSport Trend 1.5L TDCi
1809,400000,Ford,2014,32000,Diesel,Ford EcoSport Trend 1.5L TDCi
1810,280000,Hyundai,2011,76000,Petrol,Hyundai I20 Magna 1.2
1811,400000,Maruti Suzuki,2016,31000,Petrol,Maruti Suzuki Wagon R VXI BSIII With ABS
1812,450000,Hyundai,2015,49000,Diesel,Hyundai I20 Active 
1813,60000,Chevrolet,2008,92486,Petrol,Chevrolet Spark LS 1.0
1814,650000,Hyundai,2015,52000,Petrol,Hyundai I20 Asta 1.2
1815,185000,Maruti Suzuki,2009,109890,Petrol,Maruti Suzuki Alto LXi BS III
1816,550000,Maruti Suzuki,2015,96000,Diesel,Maruti Suzuki Ciaz VDi
1817,125000,Honda,2008,85000,CNG,Honda CIty ZX 
1818,499000,Hyundai,2013,50000,Petrol,Hyundai Verna 1.4 VTVT
1819,525000,Honda,2016,80000,Petrol,Honda Jazz 1.2 SV MT
1820,520000,Volkswagen,2015,125000,Diesel,Volkswagen Polo Highline1.5L D
1821,80000,Chevrolet,2010,65000,Petrol,Chevrolet Beat 
1822,80000,Chevrolet,2010,65000,Petrol,Chevrolet Beat 
1823,520000,Maruti Suzuki,2012,143000,Diesel,Maruti Suzuki Ertiga ZDi
1824,115000,Maruti Suzuki,2005,82000,Petrol,Maruti Suzuki Wagon R LXi BS III
1825,265000,Tata,2014,115000,Diesel,Tata Indica Vista Quadrajet LS
1826,220000,Tata,2018,44000,Diesel,Tata Indica V2 ELS
1827,480000,Tata,2018,11500,Petrol,Tata Tiago Revotron XT
1828,48000,Chevrolet,2007,60000,Petrol,Chevrolet Spark LT 1.0
1829,200000,Maruti Suzuki,2011,138000,Diesel,Maruti Suzuki Swift Dzire VDi
1830,120000,Honda,2008,85000,Petrol,Honda CIty ZX GXi
1831,430000,Maruti Suzuki,2013,86000,Diesel,Maruti Suzuki Swift Dzire VDi
1832,800000,Mahindra,2015,90000,Diesel,Mahindra Scorpio S4 Plus
1833,500000,Renault,2016,50000,Diesel,Renault Duster 85 PS RXL 4X2 MT
1834,245000,Volkswagen,2011,53000,Diesel,Volkswagen Polo Comfortline 1.2L D
1835,450000,Hyundai,2016,36300,Petrol,Hyundai Elite I20 
1836,450000,Hyundai,2016,36300,Petrol,Hyundai Elite I20 
1837,200000,Renault,2012,75000,Diesel,Renault Pulse RxZ Diesel
1838,500000,Skoda,2010,85000,Petrol,Skoda Superb 1.8 TSI MT
1839,390000,Maruti Suzuki,2013,104000,Diesel,Maruti Suzuki Swift VDi
1840,85000,Tata,2007,34000,CNG,Tata Indica V2 Xeta 
1841,220000,Tata,2016,10100,Petrol,Tata Nano 
1842,130000,Maruti Suzuki,2009,12100,Petrol,Maruti Suzuki Maruti 800 AC
1843,1000000,Mahindra,2019,86000,Diesel,Mahindra Scorpio 
1844,10,Toyota,2011,118000,Diesel,Toyota Fortuner 4x4 MT Limited Edition
1845,130000,Hyundai,2006,125000,Diesel,Hyundai Verna CRDI VGT 1.5
1846,81000,Tata,2008,87000,Petrol,Tata Indica V2 
1847,149999,Tata,2016,79000,Diesel,Tata Indigo ECS LS CR4 BS IV
1848,495000,Honda,2014,59000,Petrol,Honda City SV
1849,400000,Volkswagen,2011,68742,Diesel,Volkswagen Polo Highline1.5L D
1850,400000,Volkswagen,2011,68742,Diesel,Volkswagen Polo Highline1.5L D
1851,215000,Maruti Suzuki,2008,62092,Petrol,Maruti Suzuki SX4 Vxi BSIII
1852,100000,Toyota,2007,81000,Petrol,Toyota Camry W1 MT
1853,1100000,Mahindra,2015,59000,Diesel,Mahindra Scorpio S10 2WD Intelli Hybrid
1854,13,Mercedes Benz,2011,68000,Petrol,Mercedes Benz E Class E250 Elegance
1855,160000,Hyundai,2005,48000,Petrol,Hyundai Santro Xing XS
1856,235000,Honda,2009,75000,Petrol,Honda City 1.5 S MT
1857,275000,Toyota,2008,109000,Petrol,Toyota Corolla Altis 1.8 GL
1858,180000,Maruti Suzuki,2012,68000,Petrol,Maruti Suzuki Omni E 8 STR BS IV
1859,175000,Maruti Suzuki,2008,66100,Diesel,Maruti Suzuki Swift Ldi BSIII
1860,650000,Maruti Suzuki,2019,20000,Petrol,Maruti Suzuki Baleno Zeta 1.2
1861,490000,Tata,2021,7000,Petrol,Tata Tiago 
1862,320000,Maruti Suzuki,2012,38213,Petrol,Maruti Suzuki Swift Dzire VXi
1863,115000,Maruti Suzuki,2007,61000,Petrol,Maruti Suzuki Alto LX BS III
1864,800000,Hyundai,2017,12000,Petrol,Hyundai Elite I20 Sportz 1.2
1865,800000,Hyundai,2017,12000,Petrol,Hyundai Elite I20 Sportz 1.2
1866,295000,Honda,2012,44000,Petrol,Honda Brio 1.2 S MT I VTEC
1867,162000,Maruti Suzuki,2009,20000,CNG,Maruti Suzuki Zen Estilo LXI Green CNG
1868,590000,Maruti Suzuki,2019,20000,Diesel,Maruti Suzuki Swift VDi BSIII With ABS
1869,475000,Maruti Suzuki,2016,78500,Diesel,Maruti Suzuki Swift VDi
1870,160000,Hyundai,2009,70800,Petrol,Hyundai I10 Magna 1.2 Kappa2
1871,320000,Volkswagen,2013,80000,Diesel,Volkswagen Polo Highline1.2L D
1872,550000,Hyundai,2018,57000,Diesel,Hyundai Grand I10 Magna U2 1.2 CRDi
1873,600000,Hyundai,2014,30000,Diesel,Hyundai Elite I20 
1874,880000,Ssangyong,2015,99000,Diesel,Ssangyong Rexton RX6
1875,1500000,Jaguar,2011,96000,Diesel,Jaguar XF Pure Diesel
1876,800000,Hyundai,2017,59500,Diesel,Hyundai I20 Asta O 1.4 CRDi Diesel
1877,360000,Maruti Suzuki,2013,102000,Diesel,Maruti Suzuki Swift VDi
1878,16,Audi,2011,90000,Diesel,Audi A7 3.0 TDI Quattro
1879,16,Audi,2011,90000,Diesel,Audi A7 3.0 TDI Quattro
1880,800000,Renault,2016,93600,Diesel,Renault Duster RXS 85 PS
1881,620000,Volkswagen,2018,23200,Petrol,Volkswagen Vento Highline Petrol
1882,270000,Fiat,2014,47000,Diesel,Fiat Punto Evo 
1883,125000,Chevrolet,2010,60000,Petrol,Chevrolet Beat LT Opt Petrol
1884,225000,Honda,2009,80000,Petrol,Honda City 1.5 S MT
1885,520000,Hyundai,2019,35000,CNG,Hyundai Santro 1.1 MAGNA MT
1886,280000,Maruti Suzuki,2013,70000,Petrol,Maruti Suzuki Eeco 7 STR
1887,550000,Mercedes Benz,2008,65000,Diesel,Mercedes Benz C Class 220 CDI AT
1888,285000,Toyota,2009,65000,Petrol,Toyota Corolla H5 1.8E
1889,36000,Maruti Suzuki,1995,80000,Petrol,Maruti Suzuki 800 Duo Std LPG
1890,410000,Renault,2011,36400,Petrol,Renault Fluence 2.0 E4
1891,410000,Renault,2011,36400,Petrol,Renault Fluence 2.0 E4
1892,1500000,Toyota,2012,63896,Diesel,Toyota Fortuner 3.0 MT 4X4
1893,700000,Honda,2016,86868,Petrol,Honda City 1.5 V MT Sunroof
1894,10,Honda,2018,54000,Petrol,Honda City ZX CVT Petrol
1895,10,Honda,2018,54000,Petrol,Honda City ZX CVT Petrol
1896,10,Honda,2018,54000,Petrol,Honda City ZX CVT Petrol
1897,439000,Hyundai,2012,16000,Petrol,Hyundai I20 Sportz Petrol
1898,10,Honda,2018,54000,Petrol,Honda City ZX CVT Petrol
1899,90000,Hyundai,2002,65000,Petrol,Hyundai Santro XL ERLX Euro II
1900,145000,Tata,2011,82000,Diesel,Tata Indica 
1901,460000,Hyundai,2017,100000,Diesel,Hyundai Grand I10 Sportz O U2 1.2 CRDi
1902,125000,Maruti Suzuki,2005,55000,Petrol,Maruti Suzuki Esteem VXi BS III
1903,210000,Hyundai,2012,32000,Petrol,Hyundai Eon Era Plus
1904,350000,Maruti Suzuki,2016,140000,Petrol,Maruti Suzuki Swift Dzire Tour VXi
1905,350000,Maruti Suzuki,2016,140000,Petrol,Maruti Suzuki Swift Dzire Tour VXi
1906,395000,Hyundai,2013,94000,Diesel,Hyundai Verna Fluidic 
1907,225000,Hyundai,2011,87000,Petrol,Hyundai I20 Magna 1.2
1908,110000,Tata,2012,92883,Diesel,Tata Indica Vista LX TDI BS III
1909,230000,Maruti Suzuki,2008,55500,Petrol,Maruti Suzuki Wagon R 
1910,100000,Maruti Suzuki,2007,100000,Petrol,Maruti Suzuki Alto 800 Lx
1911,230000,Maruti Suzuki,2011,30000,Petrol,Maruti Suzuki Wagon R VXI BS IV
1912,250000,Honda,2009,115000,Petrol,Honda Civic 1.8V MT
1913,230000,Maruti Suzuki,2011,30000,Petrol,Maruti Suzuki Wagon R VXI BS IV
1914,450000,Chevrolet,2014,66000,Diesel,Chevrolet Cruze LTZ AT
1915,390000,Maruti Suzuki,2012,77000,Petrol,Maruti Suzuki Swift VXi 1.2 ABS BS IV
1916,190000,Ford,2011,97000,Diesel,Ford Figo Diesel ZXI
1917,250000,Hyundai,2011,29000,Petrol,Hyundai Santro Xing 
1918,580000,Hyundai,2014,91000,Diesel,Hyundai Verna 1.6 SX
1919,315000,Mahindra,2012,175000,Diesel,Mahindra XUV 500 
1920,315000,Mahindra,2012,175000,Diesel,Mahindra XUV 500 
1921,725000,BMW,2009,120000,Diesel,BMW 5 Series 
1922,99000,Hyundai,2008,80000,Petrol,Hyundai I10 Era
1923,380000,Hyundai,2015,58106,Petrol,Hyundai Grand I10 ASTA 1.2 VTVT
1924,480000,Mahindra,2013,105000,Diesel,Mahindra Scorpio VLX Special Edition BSIV
1925,250000,Maruti Suzuki,2014,106000,Diesel,Maruti Suzuki Ritz VDi
1926,90000,Mahindra Jeep,1995,100,Diesel,Mahindra Jeep Jeep Compass 
1927,10,Hyundai,2016,45600,Diesel,Hyundai Creta 1.6 SX
1928,570000,Ashok Leyland,2017,58000,Diesel,Ashok Leyland Stile 
1929,380000,Mahindra,2012,32000,Diesel,Mahindra Xylo E4 BS IV
1930,150000,Maruti Suzuki,2014,50000,Petrol,Maruti Suzuki Omni E 8 STR BS IV
1931,500000,Honda,2013,106000,CNG,Honda City CNG
1932,250000,Honda,2006,125000,Petrol,Honda CRV 2.4 MT
1933,170000,Chevrolet,2011,88000,Diesel,Chevrolet Beat 
1934,170000,Chevrolet,2011,88000,Diesel,Chevrolet Beat 
1935,170000,Chevrolet,2011,88000,Diesel,Chevrolet Beat 
1936,150000,Mitsubishi,1998,100000,Petrol,Mitsubishi Lancer 1.5 GLXi
1937,11,Mahindra,2015,140000,Diesel,Mahindra XUV 500 W10
1938,180000,Chevrolet,2006,103000,Petrol,Chevrolet Optra LT Royale 1.6
1939,260000,Nissan,2017,64000,CNG,Nissan Micra Active XL(O)
1940,200000,Fiat,2011,98620,Diesel,Fiat Punto Active 1.3
1941,600000,Maruti Suzuki,2016,99000,Diesel,Maruti Suzuki Vitara Brezza ZDi
1942,250000,Honda,2006,125000,Petrol,Honda CRV 2.4 MT
1943,215000,Hyundai,2007,27000,Petrol,Hyundai Santro GLS AT
1944,820000,Maruti Suzuki,2018,72000,Diesel,Maruti Suzuki S Cross Alpha 1.3
1945,395000,Hyundai,2014,73000,Diesel,Hyundai Grand I10 ASTA 1.2 CRDI
1946,820000,Maruti Suzuki,2018,72000,Diesel,Maruti Suzuki S Cross Alpha 1.3
1947,13,Hyundai,2017,72000,Diesel,Hyundai Creta 1.6 SX PLUS DIESEL
1948,269999,Maruti Suzuki,2015,72000,Petrol,Maruti Suzuki OMNI E 8 STR
1949,810000,Honda,2018,47000,Diesel,Honda WR V VX MT Diesel
1950,810000,Honda,2018,47000,Diesel,Honda WR V VX MT Diesel
1951,465000,Ford,2014,48000,Diesel,Ford EcoSport Trend 1.5 TDCi
1952,600000,BMW,2010,40000,Diesel,BMW 3 Series 
1953,275000,Maruti Suzuki,2012,92000,Petrol,Maruti Suzuki Alto LXi BSII
1954,130000,Hyundai,2006,56402,Petrol,Hyundai Santro Xing 
1955,330000,Honda,2011,135000,Petrol,Honda Civic 1.8V AT Sunroof
1956,290000,Maruti Suzuki,2013,70000,Petrol,Maruti Suzuki Wagon R VXI BS IV
1957,600000,BMW,2010,40000,Diesel,BMW 3 Series 
1958,699999,BMW,2009,120000,Diesel,BMW 5 Series 
1959,13,Mahindra,2019,37500,Diesel,Mahindra XUV 500 W10
1960,720000,Toyota,2012,105000,Diesel,Toyota Innova 2.5 GX 7 STR BS IV
1961,275000,Hyundai,2013,51000,Petrol,Hyundai Eon Era Plus
1962,250000,Tata,2015,86000,Diesel,Tata Indigo ECS LX TDI BS III
1963,700000,Tata,2018,30000,Diesel,Tata Nexon XM Diesel
1964,700000,Tata,2018,30000,Diesel,Tata Nexon XM Diesel
1965,190000,Maruti Suzuki,2010,41898,Petrol,Maruti Suzuki Omni 8 STR BS III
1966,550000,Maruti Suzuki,2013,56000,Petrol,Maruti Suzuki Swift ZXi
1967,355000,Maruti Suzuki,2012,130000,Diesel,Maruti Suzuki Ritz Vdi ABS BS IV
1968,320000,Fiat,2014,41000,Diesel,Fiat Linea Classic 1.3 L Multijet Classic
1969,650000,Honda,2015,35000,Diesel,Honda Mobilio S I DTEC
1970,730000,BMW,2009,120000,Diesel,BMW 5 Series 530d M Sport
1971,220000,Maruti Suzuki,2008,100000,Petrol,Maruti Suzuki Dzire VXI
1972,990000,Kia,2019,81000,Diesel,Kia Seltos HTE 1.5 Diesel
1973,200000,Hyundai,2012,24287,Diesel,Hyundai Elite I20 ASTA 1.2 DUAL TONE
1974,254000,Datsun,2017,13500,Petrol,Datsun GO 
1975,340000,Maruti Suzuki,2018,83,Petrol,Maruti Suzuki Maruti 800 
1976,425000,Ford,2016,114000,Diesel,Ford Figo Aspire Ambiente 1.5 TDCi
1977,150000,Tata,2010,78,Diesel,Tata Indica V2 DLG BS III
1978,135000,Maruti Suzuki,2005,88000,Petrol,Maruti Suzuki Zen LXi BS III
1979,135000,Maruti Suzuki,2005,88000,Petrol,Maruti Suzuki Zen LXi BS III
1980,50000,Ford,2003,106000,Petrol,Ford Ikon 1.6 Nxt
1981,120000,Chevrolet,2005,150000,Petrol,Chevrolet Optra 1.6
1982,800000,Mahindra,2018,35000,Diesel,Mahindra Bolero Power Plus SLE
1983,500000,Datsun,2021,3700,Petrol,Datsun Redi GO T (O)
1984,145000,Maruti Suzuki,2007,149000,Petrol,Maruti Suzuki SX4 Vxi BSIV
1985,580000,Maruti Suzuki,2016,70000,CNG,Maruti Suzuki Ertiga Vxi CNG
1986,490000,Maruti Suzuki,2017,40000,Petrol,Maruti Suzuki Ignis DELTA 1.2 K12
1987,500000,Ford,2019,20000,Petrol,Ford Figo 
1988,260000,Maruti Suzuki,2016,59625,Petrol,Maruti Suzuki Alto 800 Lxi
1989,650000,Volkswagen,2017,52000,Petrol,Volkswagen Polo Comfortline 1.2L P
1990,900000,Honda,2017,68000,Petrol,Honda BRV VX
1991,210000,Maruti Suzuki,2006,77000,Petrol,Maruti Suzuki Swift VXi 1.2 ABS BS IV
1992,375000,Toyota,2011,40102,Petrol,Toyota Etios 
1993,375000,Toyota,2011,40102,Petrol,Toyota Etios 
1994,130000,Hyundai,2006,56402,Petrol,Hyundai Santro Xing XO ERLX Euro III
1995,160000,Hyundai,2010,48000,Petrol,Hyundai I10 Magna
1996,199999,Toyota,2009,133300,CNG,Toyota Corolla Altis 1.8 G CNG
1997,270000,Nissan,2013,58000,Petrol,Nissan Micra XL
1998,230000,Honda,2008,95000,Petrol,Honda CIty ZX GXi
1999,200000,Tata,2017,75000,Diesel,Tata Indigo ECS LS CR4 BS IV
2000,430000,Toyota,2012,43000,Petrol,Toyota Etios G
2001,270000,Hyundai,2009,13900,Petrol,Hyundai I20 Magna
2002,400000,Volkswagen,2012,93000,Diesel,Volkswagen Vento Highline Diesel
2003,1000000,Hyundai,2017,67000,Petrol,Hyundai Elantra 2.0 SX O
2004,130000,Chevrolet,2012,98120,Diesel,Chevrolet Beat LS Diesel
2005,665000,Honda,2014,126000,Diesel,Honda City VX O MT Diesel
2006,380000,Volkswagen,2009,113000,Diesel,Volkswagen Jetta 1.9 TDI Comfortline DSG
2007,380000,Volkswagen,2009,113000,Diesel,Volkswagen Jetta 1.9 TDI Comfortline DSG
2008,275000,Honda,2013,114000,Diesel,Honda Amaze 1.5 SMT I DTEC
2009,295000,Maruti Suzuki,2015,33900,Petrol,Maruti Suzuki OMNI E 8 STR
2010,540000,Renault,2013,114000,Diesel,Renault Duster 110 PS RxZ Diesel
2011,225000,Maruti Suzuki,2008,100000,Petrol,Maruti Suzuki SX4 
2012,10,Toyota,2015,60000,Diesel,Toyota Innova 2.5 GX 7 STR BS IV LTD
2013,210000,Maruti Suzuki,2015,27000,Petrol,Maruti Suzuki OMNI E 8 STR
2014,600000,Maruti Suzuki,2019,10500,Petrol,Maruti Suzuki Ignis Delta 1.2 MT
2015,330000,Maruti Suzuki,2016,55000,Petrol,Maruti Suzuki Wagon R LXi Minor
2016,65000,Maruti Suzuki,2002,37800,Petrol,Maruti Suzuki Wagon R LXi BS III
2017,450000,Maruti Suzuki,2016,92000,Diesel,Maruti Suzuki Swift Vdi BSIII
2018,380000,Maruti Suzuki,2020,21000,Petrol,Maruti Suzuki Alto 800 Lxi Airbag
2019,120000,Maruti Suzuki,2005,750000,Petrol,Maruti Suzuki Alto 800 Lxi
2020,75000,Maruti Suzuki,2009,97000,Petrol,Maruti Suzuki Dzire LXI
2021,185000,Maruti Suzuki,2012,63400,Petrol,Maruti Suzuki Alto LX BS IV
2022,440000,Maruti Suzuki,2014,130000,Diesel,Maruti Suzuki Swift RS VDI
2023,80000,Maruti Suzuki,2003,60000,Petrol,Maruti Suzuki Alto LXi BSII
2024,620000,Honda,2017,50000,Diesel,Honda WR V 
2025,275000,Chevrolet,2012,55000,Diesel,Chevrolet Cruze LTZ
2026,875000,Maruti Suzuki,2016,22500,Diesel,Maruti Suzuki Vitara Brezza ZDI PLUS DUAL TONE
2027,285000,Hyundai,2011,85000,Petrol,Hyundai I20 Magna 1.2
2028,145000,Maruti Suzuki,2007,144000,CNG,Maruti Suzuki SX4 Green Vxi CNG
2029,155000,Chevrolet,2012,169000,Diesel,Chevrolet Beat LT Diesel
2030,100000,Hyundai,2005,62000,Petrol,Hyundai Getz GLS
2031,820000,Tata,2019,24900,Petrol,Tata Nexon XM 1.2
2032,120000,Hyundai,2007,96000,Petrol,Hyundai Santro Xing Non AC
2033,535000,Renault,2014,108000,Diesel,Renault Duster 110 PS RxL Diesel
2034,160000,Maruti Suzuki,2009,137000,Diesel,Maruti Suzuki Ritz VDi
2035,160000,Maruti Suzuki,2009,137000,Diesel,Maruti Suzuki Ritz VDi
2036,210000,Hyundai,2012,169000,Diesel,Hyundai I20 MAGNA O 1.4 CRDI
2037,124000,Maruti Suzuki,2007,128000,Petrol,Maruti Suzuki Alto LXi BSII
2038,930000,Mahindra,2019,16992,Diesel,Mahindra Bolero ZLX BS IV
2039,280000,Renault,2017,60000,Petrol,Renault Kwid RXE Opt
2040,50000,Tata,2020,4000,Petrol,Tata Nano 
2041,250000,Maruti Suzuki,2012,170000,Diesel,Maruti Suzuki Dzire VDI
2042,400000,Mahindra,2016,90000,Diesel,Mahindra TUV300 T8
2043,598888,Mahindra,2018,85000,Diesel,Mahindra Xylo H4 ABS BS IV
2044,16,Volvo,2015,115000,Diesel,S60 Kinetic D5
2045,14,Hyundai,2019,31698,Diesel,Hyundai Creta 1.6 SX O
2046,14,Hyundai,2019,31698,Diesel,Hyundai Creta 1.6 SX O
2047,75000,Renault,2008,160000,Diesel,Renault Logan Diesel 1.5 DLE
